"group1","variable","variable_level","context","stat_name","stat"
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","ZINC","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","ZINC","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","ZINC","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","ZINC","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","ZINC","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","ZINC","incidence","n_events",0
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","ZINC OXIDE","incidence","n_subjects",1
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","ZINC OXIDE","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","ZINC OXIDE","incidence","n_events",6
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","ZINC OXIDE","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","ZINC OXIDE","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","ZINC OXIDE","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","ZINC OXIDE","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","ZINC OXIDE","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","ZINC OXIDE","incidence","n_events",0
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","ZITHROMAX","incidence","n_subjects",1
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","ZITHROMAX","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","ZITHROMAX","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","ZITHROMAX","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","ZITHROMAX","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","ZITHROMAX","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","ZITHROMAX","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","ZITHROMAX","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","ZITHROMAX","incidence","n_events",0
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","ZOCOR","incidence","n_subjects",3
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","ZOCOR","incidence","pct_subjects",3.48837209302326
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","ZOCOR","incidence","n_events",39
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","ZOCOR","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","ZOCOR","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","ZOCOR","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","ZOCOR","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","ZOCOR","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","ZOCOR","incidence","n_events",0
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","ZOLOFT","incidence","n_subjects",1
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","ZOLOFT","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","ZOLOFT","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","ZOLOFT","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","ZOLOFT","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","ZOLOFT","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","ZOLOFT","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","ZOLOFT","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","ZOLOFT","incidence","n_events",0
